12 36 45.36  62 13 46.8  25.15 3.160  2  A  l96     
12 36 45.42  62 12 13.5  20.47 0.000  1  M  c96     
12 36 45.86  62 14 11.9  24.85 2.427  3  A  s96     
12 36 45.88  62 11 58.3  27.00 5.600  3  E  wey     
12 36 45.96  62 12  1.3  23.88 0.679  1  EI c96     
12 36 46.13  62 12 46.5  22.86 0.900  9  A  cal,haw 
12 36 46.17  62 11 42.2  21.52 1.013  4  E  c96,haw 
12 36 46.34  62 14  4.6  21.69 0.962  6  Q  c96,l96,haw     
12 36 46.50  62 14  7.5  23.87 0.130  1  E  c96     
12 36 46.51  62 12  3.5  24.32 0.454  1  I  cal     
12 36 46.51  62 11 51.3  22.00 0.503  1  A  c96     
12 36 46.77  62 12 37.0  22.50 0.000  1  M  haw         c,e
12 36 46.80  62 11 44.9  24.23 1.060  4  E  c96     
12 36 46.91  62 14 21.9  19.87 0.000  1  M  cal     
12 36 46.95  62 12 26.1  25.13 2.969   ? X  s96     
12 36 47.00  62 12 36.9  20.62 0.321  1  E  haw         e
12 36 47.10  62 12 12.5  24.63 0.677  1  E  st0     
12 36 47.16  62 14 14.4  23.92 0.609  3  E  cal     
12 36 47.28  62 12 30.7  22.63 0.421  1  E  c96     
12 36 47.55  62 12 52.7  24.26 0.681  1  E  l96     
12 36 47.75  62 12 55.7  24.35 2.931  2  A  l96     
12 36 47.79  62 12 32.9  23.80 0.960  1  EA cal,haw 
12 36 48.07  62 13  9.0  20.43 0.476  1  I  c96,l96,haw     
12 36 48.27  62 14 17.1  23.58 2.005  1  A  s96,cal     d
12 36 48.29  62 14 26.3  18.70 0.139  1  E  cal,haw 
12 36 48.33  62 11 46.0  24.58 2.980  2  A  l96     
12 36 48.33  62 12 14.3  23.87 0.962  1  EA cal,haw 
12 36 48.33  62 12 49.8  21.45 0.000  1  M  cal,haw 
12 36 48.62  62 13 28.1  23.14 0.958  4  E  c96     
12 36 48.77  62 13 18.4  22.87 0.753  1  EI cal,haw 
12 36 48.98  62 12 45.8  23.48 0.512  1  I  cal     
12 36 49.05  62 12 21.1  22.59 0.953  1  E  l96     
12 36 49.24  62 11 48.8  23.26 0.961  1  EA cal,haw 
12 36 49.34  62 11 55.1  23.36 0.961  4  E  haw     
12 36 49.36  62 13 11.2  21.97 0.477  1  E  c96     
12 36 49.43  62 13 16.5  23.63 0.271  3  E  haw         g
12 36 49.43  62 13 46.8  17.97 0.089  1  A  c96     
12 36 49.49  62 14  6.6  21.95 0.752  1  IE c96     
12 36 49.57  62 12 20.0  24.40 0.961  1  E  l96     
12 36 49.63  62 12 57.6  21.91 0.475  1  IE c96     
12 36 49.70  62 13 13.0  21.46 0.475  1  I  c96     
12 36 49.72  62 14 14.9  23.18 1.980  3  A  s96,cal 
12 36 49.80  62 12 48.8  25.13 3.233  1  EA l96     
12 36 49.86  62 12 42.3  24.38 0.751  1  EI st0     
12 36 49.95  62 12 25.9  23.71 1.205  5  E  cal     
12 36 50.09  62 14  1.0  24.55 2.237   ? X  s96     
12 36 50.15  62 12 16.9  23.06 0.905  3  I  cal     
12 36 50.19  62 12 39.8  20.43 0.474  1  I  c96     
12 36 50.20  62 13 41.7  24.10 1.249  4  E  haw     
12 36 50.26  62 12 45.7  21.74 0.680  1  A  c96,haw 
12 36 50.34  62 14 18.5  23.41 0.819  4  E  cal,haw 
12 36 50.48  62 13 16.1  23.07 0.851  4  E  cal     
12 36 50.82  62 12 55.8  22.27 0.321  1  E  cal,haw 
12 36 50.83  62 12 51.5  23.15 0.485  1  A  cal         h
12 36 51.04  62 13 20.6  19.38 0.199  1  I  c96         f
12 36 51.17  62 13 48.7  25.21 3.162   ? X  s96     
12 36 51.30  62 12 27.2  24.57         ? X  s96         d
12 36 51.40  62 13  0.6  22.89 0.090  1  E  c96,haw 
12 36 51.37  62 14 20.9  23.22 0.439  1  EI cal     
12 36 51.69  62 12 20.2  21.45 0.401  1  EI c96,haw 
12 36 51.77  62 13 53.7  21.08 0.557  1  IE c96,l96,haw     
12 36 51.96  62 13 32.1  23.59 1.087  3  A  cal,haw     h
12 36 51.96  62 14  0.7  23.03 0.559  1  I  cal,haw 
12 36 51.99  62 12  9.6  22.75 0.458  1  E  cal,haw 
12 36 52.40  62 13 37.7  25.08 3.430  2  AE l96     
12 36 52.66  62 12 19.7  23.11 0.401  1  E  cal     
12 36 52.72  62 13 54.7  21.85 1.355  1  EA c96     
12 36 52.73  62 13 39.1  25.03 3.369  1  EA l96     
12 36 52.79  62 14 32.0  20.57 0.000  1  M  c96,l96,s96     
12 36 52.84  62 14  4.8  23.45 0.498  1  EI haw     
12 36 52.86  62 14  8.2  24.49 3.367 11  E  cal     
12 36 53.16  62 13 22.6  24.53 2.489   ? X  s96     
12 36 53.41  62 13 29.3  24.64 2.991  1  A  l96     
12 36 53.43  62 12 34.3  22.78 0.560  1  EI c96     
12 36 53.59  62 14 10.1  24.78 3.181  2  A  l96     
12 36 53.64  62 13  8.2  21.11 0.000  1  S  c96     
12 36 53.65  62 14 17.6  23.36 0.517  4  E  cal     
12 36 53.88  62 12 54.0  20.95 0.642  1  I  c96,haw 
12 36 54.02  62 12 45.6  23.30 0.000  1  M  cal     
12 36 54.07  62 13 54.2  22.72 0.851  1  EI cal,haw 
12 36 54.59  62 13 41.3  25.20 2.419  1  EA l96     
12 36 54.70  62 13 14.8  24.15 2.232   ? X  s96     
12 36 54.72  62 13 28.0  19.06 0.000  1  M  c96     
12 36 54.96  62 13 14.8  23.81 0.511  1  E  haw     
12 36 55.06  62 13 47.3  24.23 2.233  2  A  l96     
12 36 55.11  62 13 11.3  23.58 0.321  1  E  cal     
12 36 55.14  62 13  3.7  24.29 0.952  2  A  haw     
12 36 55.39  62 13 11.0  22.86 0.968  3  A  cal,haw     h
12 36 55.49  62 14  2.6  23.08 0.564  1  I  cal     
12 36 55.51  62 13 53.3  22.85 1.147  1  E  c96,l96 
12 36 55.55  62 13 59.8  23.74 0.559  1  E  c96     
12 36 55.59  62 12 46.2  23.08 0.790  1  I  c96     
12 36 55.59  62 12 49.3  23.53 0.950  1  EI haw     
12 36 56.08  62 12 44.7  24.94 4.022   ? X  s96     
12 36 56.10  62 13 29.6  23.80 0.271  4  E  haw         o
12 36 56.33  62 12 41.1  18.57 0.000  1  S  c96     
12 36 56.61  62 12 20.1  23.15 0.930  9  A  cal     
12 36 56.61  62 12 52.7  23.64 1.231  4  E  haw     
12 36 56.62  62 12 45.5  20.06 0.518  1  A  c96     
12 36 56.90  62 12 58.0  23.84 0.520  4  E  cal     
12 36 56.89  62 13 01.5  23.69 0.474  1  E  haw     
12 36 57.18  62 12 25.9  22.36 0.561  1  E  c96         j
12 36 57.27  62 12 59.5  21.07 0.475  1  EI c96,l96,haw     
12 36 57.69  62 13 15.3  22.94 0.952  4  E  c96     
12 36 58.04  62 13  0.4  22.04 0.320  1  EI c96     
12 36 58.63  62 12 21.8  23.40 0.682  4  E  c96     
12 36 58.73  62 12 52.4  20.99 0.321  1  I  c96,haw 
12 36 59.01  62 12 23.7  25.33 4.050   ? X  st0     
12 36 59.27  62 12 55.8  23.30 0.000  1  M  cal     
12 36 59.41  62 12 21.5  23.53 0.472  1  E  c96     
12 36 59.90  62 12 19.0  26.10 5.340  3  A  spi     
12 37  0.05  62 12 25.3  23.83 2.050   ? X  haw     
12 37  0.53  62 12 34.7  21.43 0.563  1  AI l96,haw 
